V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21
478807909.128601,551306175.407034,620741977.35213,705433681.979368,782879638.205501,868296003.876068,957081277.234691,1043217519.90958,1145865864.49644,1250571879.63334,1376354892.73492,1474164702.31286,1609552953.32534,1706321031.41282,1821869444.15192,1941485700.82455,2058215972.10284,2183171809.45903,2316953486.97719,2437588498.80101
437089875.709101,502112570.287587,556588045.889435,641194367.095647,723186448.92972,802282571.132427,896093419.839656,989571020.233776,1084140204.06982,1173970733.06899,1279691026.52295,1386699672.83785,1510118764.89489,1622294783.52562,1718810965.60634,1823314381.20486,1938611996.24922,2062361935.59434,2191952207.82536,2307485639.24904
341468091.132955,405583642.892535,460340706.771209,541554063.922935,611508298.16405,691061161.946664,776835678.529124,857799490.708915,947648016.884384,1038688555.82919,1144700755.89118,1234153308.14695,1345909043.18584,1454726944.68938,1566002949.62149,1669207832.91234,1784017677.88077,1907981584.59766,2035828607.3318,2148644916.3654
341389473.658952,403961881.48217,461528200.133679,540011135.074819,613750378.624623,692036558.381422,774883607.099721,854131550.711801,943970765.811366,1035442947.36296,1143363029.571,1231940920.52152,1344485312.3107,1451445809.84797,1563390865.46056,1670410642.02419,1786165778.46939,1909367035.61858,2040287432.56272,2152066763.96783
384909401.041809,450110751.658602,506728039.135926,589793649.069132,662679259.193246,745308127.231978,833312398.817069,919955712.035454,1009692225.44807,1105564546.28471,1213168792.44731,1304955331.49116,1415514377.07575,1524934662.46903,1631623220.16747,1738276249.50763,1857083189.09603,1980554163.26192,2112450793.05378,2222035646.84011
342073618.016737,403123903.352576,460235389.007855,538001934.209353,610126138.828074,689740885.473864,771656395.332727,851792350.12109,938002068.42918,1029895371.03437,1134087447.77881,1222242982.5295,1330010605.88887,1440103678.26098,1547065591.10141,1651929499.06218,1764907619.8746,1886614321.55084,2012198206.13089,2128302660.60736
411082194.734866,475385877.070804,531484152.837847,613110771.538383,684371224.138514,765425434.02282,846404488.205333,934683271.910897,1033687366.41887,1128607592.73143,1235597111.75789,1333409901.28935,1452039637.68423,1567702760.8105,1687244618.48274,1803284227.41408,1917031484.76154,2042414210.97962,2176929276.92587,2294850079.3629
446845141.63342,511002906.541165,571175288.14587,645475027.484487,724810424.700358,802462291.887323,893283875.626752,977361701.475672,1071249101.57484,1148999145.83856,1255805335.49126,1349063687.07235,1478265531.5266,1573803956.42707,1686101440.51491,1810370254.66012,1907996274.25185,2036825988.92622,2164359688.76794,2252905482.37037
366544581.586075,428253277.561191,483626978.440106,560835391.384718,636930824.224223,713763196.964435,800480165.60056,883079373.947692,972715815.659248,1058901563.78918,1165198231.63053,1251454138.13905,1363123333.41852,1471426021.94228,1572640872.22663,1674971446.05719,1788510471.52861,1909203527.08021,2029326130.48297,2138911025.00931
409766728.06579,471262107.935966,530845871.732673,605389778.731763,672276227.219357,747992304.728248,840425069.949987,923581745.084441,1014452408.7954,1095106789.96148,1200665203.58099,1298405607.22901,1412198703.54383,1521760035.3802,1610635659.72219,1719485035.42164,1818866455.03153,1929065181.95237,2045221278.78079,2154561450.64062
380433743.694675,445779561.30329,504400503.59166,587930651.998191,663132046.706516,742137100.43482,823862882.546207,904186329.403595,993556571.472243,1086971850.20808,1195588295.28135,1283523977.0224,1402107785.34049,1513373476.88097,1618661070.63945,1726908936.11532,1848149641.59752,1975705446.88871,2100537561.33103,2216139587.01621
344181016.421942,405013128.730885,460156881.941093,538682286.30558,609370005.898904,689155656.01043,774440360.954683,857820737.468357,948945695.147061,1040063697.48777,1144028582.9282,1232716534.80754,1347316940.02335,1457409610.45409,1567519373.725,1672054472.04185,1781911769.27565,1905688136.70263,2032029327.33801,2142560349.7519
380357483.186866,441010951.239704,495698264.625479,573446958.146855,639949806.996304,715796691.892718,794656906.11603,868621270.898041,950287268.466351,1040549447.29983,1146141891.60588,1238242834.21209,1342449335.85549,1444268617.59289,1556241975.58224,1653672044.30771,1766000227.90032,1883963699.68462,2012538911.22751,2108004225.78091
351638556.593579,414397581.609834,467916666.223895,547661200.617441,616259004.633412,691818661.623003,772872653.750239,855116358.059409,942182984.53859,1032350405.49784,1130997471.26239,1223620424.44986,1329869222.28715,1434525214.69989,1546114304.09509,1649644291.47038,1763199091.90629,1877984567.18782,1997562097.80733,2096570442.10916
440143482.209935,507719659.986763,572958424.541947,654273738.761408,726835376.350617,813138054.773937,906552270.20608,988065927.761602,1083097951.31056,1167423505.82251,1287108242.44749,1383789758.08171,1509701298.58655,1622713006.39825,1724590995.27802,1834013534.09354,1963290432.77993,2105155955.21128,2242306916.07176,2339271731.88142
405993901.039234,471154115.328413,524218409.52929,599000094.360886,674687481.617659,758045977.357405,846337087.157107,930640165.311925,1021010471.66677,1115821128.43315,1217952729.3912,1305426809.45796,1416840042.16306,1523754546.34819,1632875124.56836,1748154361.42236,1855679103.65933,1984479700.03623,2106709795.08313,2223425098.19024
396276727.83053,460080861.722268,515415647.632976,593848665.423299,665537924.032686,746998021.439756,832382472.981859,913354630.872833,1010586848.29763,1101296490.15345,1211890719.30758,1299183289.29041,1412140699.63464,1510902179.71841,1623311673.79223,1733271597.46995,1841754222.06759,1975590321.36686,2096413832.57024,2209132473.83273
486138596.473739,555575985.696298,617251953.538132,707404793.775022,791811146.217143,875980817.30057,973763719.040376,1069812462.26067,1151327462.02315,1250632855.66658,1375466379.42203,1483183436.1609,1615965668.00995,1737347766.96837,1857145100.02652,1974628286.38062,2102964421.5943,2244771735.65034,2386541164.03946,2504837884.52035
419926892.935114,487049934.392327,543884222.738595,624300483.492067,697161744.772226,775196535.385615,854334240.199461,942339498.367982,1035807405.79003,1120133042.28247,1222166275.00333,1312192461.64369,1429549396.73832,1531450483.85896,1630152393.34726,1726742310.3746,1836233644.3134,1964345218.82557,2088783196.25424,2186820401.29039
376246547.378872,442234302.644195,494320615.525104,575892546.771219,649452009.367507,727357998.954882,812919403.177579,895595348.315019,987713660.360778,1080117100.00531,1178444595.52413,1268583516.54899,1384153111.98894,1492465243.90444,1600964955.89504,1695347249.78181,1807538942.11458,1935898722.03636,2063910433.19316,2164421205.50843
460849390.880564,529371052.314719,590475705.217088,675440648.484824,746758290.996676,835122297.933325,933958604.820003,1031053574.8673,1131101188.25565,1234114523.7541,1359149253.72553,1465498226.97439,1583595619.53383,1693613616.74534,1801235785.47238,1915871748.52758,2034085428.95135,2154219219.57664,2276565465.68465,2380740861.58998
375415402.834009,439747006.488183,499858769.762647,578987213.905354,652925372.333532,736546180.882231,825338309.77867,909316594.693025,998991173.00537,1087021481.07235,1196056711.38282,1286583782.33641,1403960647.20594,1518880291.59021,1632050329.15506,1735287529.35825,1847946346.00528,1974345124.369,2095707773.1635,2209988591.75872
420651073.817559,485182113.520451,547795820.944182,630341085.372399,709424288.227556,794095287.996998,882811408.078571,968198235.739782,1064272831.22969,1156727600.2248,1273812898.89522,1370907204.29795,1481881888.35488,1603155072.43689,1712737371.13778,1813072168.2306,1927865378.37879,2055731780.56638,2199512750.50981,2328436183.30195
401467908.231457,465006776.616283,525105315.852621,602621582.661651,681156016.531178,755908537.701815,843454495.806303,929471985.08758,1014975592.62549,1103299851.30763,1216213934.26412,1313000356.06926,1427177537.71573,1528213740.26613,1634147727.73206,1727563214.14806,1828208316.83295,1932277527.55872,2065519706.9034,2173987721.82629
429438541.25677,497436159.969324,551904163.724287,631297474.021078,711420899.221248,795597910.257871,888463531.412389,980127917.393178,1073324375.70213,1164621097.00839,1270353421.85748,1366863789.93886,1488348632.98417,1603788785.8364,1718510027.90049,1820701004.01025,1944015451.28728,2071166782.20034,2205350755.96365,2323312125.52947
378608311.245678,442255623.677242,498841368.552392,580640677.588438,651506955.377532,732914819.989082,814191374.736257,896466914.3366,986607473.43456,1081265072.3278,1187827662.2266,1279155066.6557,1395617777.38748,1502466165.37091,1616866019.77122,1712908152.72955,1830176985.5969,1956214064.06427,2080187735.76487,2196591777.15779
438187476.359167,505322934.80494,566443580.650399,649615350.622325,730733582.100533,814398792.139675,899798068.707597,988064786.442893,1079547401.26888,1179020683.92408,1281624137.69117,1373345407.36432,1501833197.24465,1619919226.43687,1740153216.59619,1843017433.53572,1947231018.60352,2070694189.68181,2202994175.04579,2312309791.97807
366534422.03152,423437933.630648,476866730.492996,550733605.627782,620398429.186794,695053964.680047,782572209.836595,861048976.592502,947802931.990686,1039481256.06557,1142851291.87073,1226926124.87858,1340236324.74684,1445386751.93938,1548319697.24606,1639822827.41482,1751645892.79131,1859520424.89607,1981076674.05455,2093239862.11575
350303024.822857,412609236.843608,471755793.798114,550186616.083895,621593642.63966,697395420.307937,782813030.626309,868451572.317427,957165553.262503,1044349593.78848,1147473205.56263,1234544353.76992,1342099212.65543,1439442724.8187,1552465673.18701,1659719736.41156,1764355803.688,1891538968.66173,2015079497.22323,2127094329.99015
382178549.970448,447267015.036692,501597832.565048,579182592.480528,653176196.717571,735610969.365809,817694347.145533,899205021.808443,982949220.919491,1075116750.80667,1178501642.14726,1265253670.49891,1369906999.96241,1482659819.12514,1596672581.42604,1698412998.17356,1812694079.52752,1932386903.54736,2046288485.41483,2147683717.16958
340412664.680445,401344523.774776,456839646.137508,535676026.104019,607277777.46513,685401139.970908,769533335.937675,852398118.630791,940331583.431817,1026018549.85457,1134707252.44694,1221641259.04137,1331429132.67016,1434543374.94352,1542960992.46668,1643001856.75076,1753227850.88493,1872682005.39866,1998265248.85423,2110581650.71037
433546613.366148,498663584.835987,562629627.614459,646483838.565696,725443861.243188,814197717.762549,907965344.863142,1000381094.96001,1097584203.22723,1182292590.30313,1287456942.79802,1379826099.73838,1496606025.69662,1598562939.74827,1718803994.94778,1817166221.87359,1923772551.17951,2048536533.61362,2174101044.51296,2295343738.65088
419684277.87011,484975479.733549,540926308.511586,623102986.417714,696010106.552471,774454280.824185,858723499.263345,948267016.999803,1042409410.92062,1123306131.83198,1239206778.837,1335029037.45571,1441841316.14847,1550183380.93936,1650016681.64056,1755043390.38509,1876002521.16944,1982782756.71558,2099402834.75166,2187532258.47409
342733821.281795,404828610.722363,460785136.594293,541505219.120796,614426332.37125,695595290.708739,782654319.53607,866479412.477968,954798654.428796,1044996137.80563,1152884751.19995,1240320381.53826,1352274656.94892,1460468339.97042,1569456109.97993,1672738929.94876,1789507810.3373,1913689759.37531,2035210184.56144,2149847003.61621
417596883.045356,478188221.796391,537027581.973833,622894580.513036,699919765.530574,780166007.006712,871477827.116616,959739839.185502,1052818517.76251,1149472246.19879,1267556128.45114,1365745100.12345,1487597461.35757,1609839268.24641,1722357013.10752,1828938850.63742,1951079354.97123,2080300616.57862,2199782697.88245,2312819058.2388
354026515.438618,412629049.843656,466012068.840074,545196621.679165,612598419.801807,693706278.263518,776724535.721878,861708249.360861,952586548.226206,1045832562.24357,1152583620.03903,1235993935.6563,1346897938.39116,1447831030.21781,1557641233.27168,1660627854.36225,1767438210.41737,1894039995.87231,2014767844.03371,2126532514.96172
361515286.163817,422532978.032643,476906122.559371,557742090.120424,629990769.102785,706332634.518022,791024165.797317,876513892.302995,965391326.422902,1055844679.23579,1164795280.46551,1252790463.10145,1360084852.46229,1467021430.94165,1580387822.87041,1682673326.05936,1796397871.26269,1916480265.97396,2043490320.65842,2156520858.99552
480718699.909276,542535837.225409,604708595.607486,686655353.077993,764339525.754358,844005913.900938,931202921.92367,1023340190.95902,1120117456.51962,1214783617.34234,1318840053.55278,1412045872.49208,1541630425.77024,1653996631.67453,1782827446.88657,1905331094.37621,2018386739.62433,2156678568.95846,2276812568.25343,2390193931.01434
342320469.160996,402026789.845192,458320171.414232,535479478.986656,605782786.56248,683813256.644533,766597009.749045,848156500.200475,937618703.764358,1026515292.41683,1132562637.4347,1222627906.57265,1337779085.67773,1439000250.46311,1547231981.55186,1649109610.31326,1759930742.86465,1878577693.11046,2001581133.63628,2111822314.41928
358474487.260042,417992825.672864,472412281.770953,549419314.086044,619114602.59832,694984721.627586,777887234.140102,856752610.520291,946547173.290429,1028639136.14321,1133744496.71064,1219313719.48762,1330858611.28042,1442784171.02494,1539638132.49112,1640286678.99415,1744318565.33888,1870324793.40408,1990474514.36706,2104857070.92739
411908549.504007,478717359.291714,536045124.901047,616704312.039138,690335350.45243,777649371.872957,870223739.466482,955138494.220429,1050300438.22667,1146824635.68908,1263676596.40498,1344667669.82488,1454093254.81202,1553743262.23548,1652990123.64159,1754628655.59099,1864717073.64021,1983613391.05033,2096379823.37709,2200381328.29565
380332427.20869,444827074.640414,502580901.204745,584408893.331479,658262164.198302,740350254.344369,827294065.61915,908151134.915297,999001170.393588,1094688436.7225,1201992644.97985,1295320525.83766,1407026341.51971,1509632783.20483,1613391632.10039,1723134866.76817,1842848386.93856,1963793938.5426,2094263693.61285,2198041906.82844
